epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,158.82252,0.00100,11674.31111,5.06695,1.85642,8.56987,1.52236,0.00000,0.00000,10.62906,0.95819
2.00000,104.13840,0.00100,11755.54102,4.20013,1.50861,4.19254,1.46621,0.00000,0.00000,1.13069,1.20003
3.00000,86.13107,0.00100,11751.07179,3.68795,1.41530,3.21150,1.40575,0.00000,0.00000,5.11759,1.05547
4.00000,76.24037,0.00100,11777.18775,3.32688,1.34982,3.60207,1.44465,0.00000,0.00000,0.00000,0.00000
5.00000,72.07724,0.00100,11730.70868,3.25039,1.31236,3.32146,1.40138,0.00000,0.00000,0.00000,0.00000
6.00000,68.59558,0.00100,11747.34534,3.14241,1.28346,4.18684,1.36226,0.00000,0.00000,0.00000,0.00000
7.00000,66.13192,0.00100,11740.44418,3.00253,1.26902,2.37521,1.36732,0.00000,0.00000,0.96690,0.96235
8.00000,62.98283,0.00100,11706.73228,2.81860,1.24815,2.22030,1.32433,0.00000,0.00000,0.95063,0.92037
9.00000,60.86108,0.00100,11720.14680,2.75558,1.22716,2.53616,1.30243,0.00000,0.00000,4.57669,0.81089
10.00000,59.09783,0.00100,11768.57685,2.67602,1.21446,2.41177,1.45647,0.00000,0.00000,0.00000,0.00000
11.00000,56.89167,0.00100,11697.93116,2.59086,1.19774,3.15680,1.71026,0.00000,0.00000,0.00000,0.00000
12.00000,56.07854,0.00100,11729.20257,2.47955,1.19596,2.68722,1.32923,0.00000,0.00000,0.00000,0.00000
13.00000,54.89672,0.00100,11748.71678,2.44448,1.18410,2.32288,1.26587,0.00000,0.00000,0.22703,1.05458
14.00000,54.75066,0.00100,11677.08477,2.39570,1.17827,2.02627,1.28709,0.00000,0.00000,0.00000,0.00000
15.00000,53.05791,0.00100,11755.78936,2.32625,1.17137,1.71364,1.35668,0.00000,0.00000,0.00000,0.00000
