epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,171.28687,0.00010,13394.30139,2.78955,2.05176,2.19603,1.66546,0.00000,0.00000,0.00000,0.00000
2.00000,87.85180,0.00010,13289.70889,1.87950,1.56440,1.71749,1.46363,0.00000,0.00000,0.00000,0.00000
3.00000,70.48661,0.00010,13396.14969,1.67298,1.41696,1.31514,1.34453,0.00000,0.00000,0.00000,0.00000
4.00000,61.78591,0.00010,13307.13095,1.57533,1.33215,1.40418,1.29171,0.00000,0.00000,0.00000,0.00000
5.00000,56.19798,0.00010,13443.44164,1.51418,1.27332,1.32857,1.26140,0.00000,0.00000,0.00000,0.00000
6.00000,52.65130,0.00010,13356.66137,1.47710,1.23071,1.25083,1.27553,0.00000,0.00000,0.00000,0.00000
7.00000,49.56060,0.00010,13374.98661,1.44948,1.19744,1.87596,1.25053,0.00000,0.00000,0.00000,0.00000
8.00000,47.22787,0.00010,13393.24905,1.42469,1.17039,1.15800,1.15612,0.00000,0.00000,0.00000,0.00000
9.00000,45.57173,0.00010,13626.57977,1.39624,1.14869,1.38676,1.14408,0.00000,0.00000,0.00000,0.00000
10.00000,43.80779,0.00010,14364.93293,1.37389,1.12919,1.22227,1.12127,0.00000,0.00000,1.22256,1.11927
11.00000,42.63837,0.00010,13436.55067,1.36732,1.11276,1.38037,1.12718,0.00000,0.00000,0.00000,0.00000
12.00000,41.56085,0.00010,13424.03962,1.35751,1.09823,1.82725,1.07003,0.00000,0.00000,0.00000,0.00000
13.00000,40.91394,0.00010,13332.25209,1.34142,1.08716,1.19085,1.12698,0.00000,0.00000,0.00000,0.00000
14.00000,39.91331,0.00010,13355.81814,1.34308,1.07569,1.04083,1.08487,0.00000,0.00000,0.00000,0.00000
15.00000,39.20940,0.00010,13428.11741,1.33593,1.06520,2.03201,1.06304,0.00000,0.00000,0.00000,0.00000
16.00000,38.48898,0.00010,13436.06328,1.32284,1.05617,1.28022,1.02278,0.00000,0.00000,0.00000,0.00000
17.00000,38.09107,0.00010,13344.17536,1.32669,1.04902,1.01831,1.07339,0.00000,0.00000,0.00000,0.00000
18.00000,37.53261,0.00010,13349.11274,1.31137,1.04192,0.96662,1.09957,0.00000,0.00000,0.00000,0.00000
19.00000,37.03508,0.00010,13305.04596,1.30704,1.03543,1.29412,1.05147,0.00000,0.00000,0.00000,0.00000
20.00000,36.53845,0.00010,13302.78235,1.30095,1.02877,1.70338,1.02126,0.00000,0.00000,0.00000,0.00000
