epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,1076.45591,0.00010,13182.66416,6.58854,3.32427,3.88838,2.39521,0.00000,0.00000,0.00000,0.00000
2.00000,169.50520,0.00010,13096.28275,3.34965,2.16580,4.60390,2.03222,0.00000,0.00000,0.00000,0.00000
3.00000,121.44759,0.00010,13194.33056,2.73235,1.85181,2.07229,1.73431,0.00000,0.00000,0.00000,0.00000
4.00000,97.12348,0.00010,13097.79240,2.39405,1.66719,3.25339,1.61971,0.00000,0.00000,0.00000,0.00000
5.00000,82.40519,0.00010,13208.90564,2.18503,1.54063,1.54089,1.48983,0.00000,0.00000,0.00000,0.00000
6.00000,72.88658,0.00010,13110.21260,2.04895,1.45095,1.87703,1.40902,0.00000,0.00000,0.00000,0.00000
7.00000,66.12207,0.00010,13189.89528,1.94243,1.38237,1.48038,1.34837,0.00000,0.00000,0.00000,0.00000
8.00000,61.12434,0.00010,13108.03659,1.86416,1.32873,1.34196,1.32890,0.00000,0.00000,0.00000,0.00000
9.00000,56.95126,0.00010,13210.86611,1.77920,1.28578,1.36450,1.21298,0.00000,0.00000,0.00000,0.00000
10.00000,53.90677,0.00010,13085.48071,1.72785,1.25078,1.83864,1.19882,0.00000,0.00000,0.00000,0.00000
11.00000,51.35480,0.00010,13112.53086,1.67463,1.22164,1.41818,1.21401,0.00000,0.00000,0.00000,0.00000
12.00000,49.33277,0.00010,14000.20679,1.64874,1.19726,2.62753,1.14550,0.00000,0.00000,2.62680,1.14612
13.00000,47.65943,0.00010,13202.66522,1.61443,1.17628,1.46563,1.14187,0.00000,0.00000,0.00000,0.00000
14.00000,46.15338,0.00010,13077.04352,1.58065,1.15774,1.28413,1.16361,0.00000,0.00000,0.00000,0.00000
15.00000,44.96788,0.00010,13067.40886,1.56316,1.14175,1.16586,1.11992,0.00000,0.00000,0.00000,0.00000
16.00000,43.87474,0.00010,13207.16684,1.53944,1.12744,1.12009,1.14840,0.00000,0.00000,0.00000,0.00000
17.00000,42.86811,0.00010,13188.05806,1.51394,1.11430,1.65069,1.11065,0.00000,0.00000,0.00000,0.00000
18.00000,42.02268,0.00010,13176.55504,1.50138,1.10267,1.04688,1.07469,0.00000,0.00000,0.00000,0.00000
19.00000,41.27702,0.00010,13081.33212,1.49544,1.09209,1.22568,1.16841,0.00000,0.00000,0.00000,0.00000
20.00000,40.51484,0.00010,13074.35917,1.47518,1.08361,1.10027,1.10668,0.00000,0.00000,0.00000,0.00000
21.00000,39.91413,0.00010,13069.85124,1.45785,1.07452,2.26540,1.10189,0.00000,0.00000,0.00000,0.00000
22.00000,39.45343,0.00010,13073.56351,1.44699,1.06751,1.98873,1.08559,0.00000,0.00000,0.00000,0.00000
23.00000,38.80289,0.00010,13071.63816,1.43446,1.05980,1.02549,1.08486,0.00000,0.00000,0.00000,0.00000
24.00000,38.30353,0.00010,13971.63769,1.40938,1.05313,1.91948,1.01765,0.00000,0.00000,1.92094,1.01775
25.00000,37.89205,0.00010,13174.23164,1.40418,1.04655,1.50854,1.07430,0.00000,0.00000,0.00000,0.00000
26.00000,37.43870,0.00010,13163.21014,1.40525,1.03978,1.68872,0.98962,0.00000,0.00000,0.00000,0.00000
27.00000,37.08907,0.00010,13082.55178,1.39996,1.03419,1.02223,1.03609,0.00000,0.00000,0.00000,0.00000
28.00000,36.76265,0.00010,13086.42655,1.40513,1.03008,1.22750,1.08410,0.00000,0.00000,0.00000,0.00000
29.00000,36.33379,0.00010,13078.71162,1.37884,1.02488,1.51309,1.02029,0.00000,0.00000,0.00000,0.00000
30.00000,36.03599,0.00010,13087.41233,1.37423,1.02028,1.14795,1.00367,0.00000,0.00000,0.00000,0.00000
31.00000,35.75939,0.00010,13185.49266,1.37244,1.01584,0.93526,1.03124,0.00000,0.00000,0.00000,0.00000
