epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,1131.06018,0.00010,13331.22965,6.36720,3.21286,4.12730,2.32317,0.00000,0.00000,0.00000,0.00000
2.00000,161.88631,0.00010,13236.15335,3.24120,2.09903,2.45999,1.97099,0.00000,0.00000,0.00000,0.00000
3.00000,118.61888,0.00010,13355.91208,2.71219,1.81549,2.16370,1.69643,0.00000,0.00000,0.00000,0.00000
4.00000,96.87347,0.00010,13287.41705,2.41222,1.64851,3.21574,1.54724,0.00000,0.00000,0.00000,0.00000
5.00000,83.15033,0.00010,13391.35195,2.20469,1.53246,1.54197,1.50749,0.00000,0.00000,0.00000,0.00000
6.00000,73.95080,0.00010,13297.61583,2.07782,1.44794,2.14422,1.37651,0.00000,0.00000,0.00000,0.00000
7.00000,67.26271,0.00010,13382.23558,1.96650,1.38253,1.63585,1.37895,0.00000,0.00000,0.00000,0.00000
8.00000,62.12847,0.00010,13298.37831,1.88592,1.32989,1.52048,1.28924,0.00000,0.00000,0.00000,0.00000
9.00000,58.34585,0.00010,13387.47543,1.82021,1.28771,1.63561,1.25112,0.00000,0.00000,0.00000,0.00000
10.00000,55.07045,0.00010,14216.13783,1.75377,1.25347,2.00827,1.18078,0.00000,0.00000,2.00562,1.17987
11.00000,52.72268,0.00010,13387.72945,1.73622,1.22453,1.36193,1.20598,0.00000,0.00000,0.00000,0.00000
12.00000,50.46378,0.00010,13278.66402,1.67748,1.19983,1.23553,1.17833,0.00000,0.00000,0.00000,0.00000
13.00000,48.43659,0.00010,13374.72323,1.63180,1.17729,2.37923,1.14454,0.00000,0.00000,0.00000,0.00000
14.00000,47.01638,0.00010,13355.48885,1.61708,1.15874,1.56357,1.08619,0.00000,0.00000,0.00000,0.00000
15.00000,45.72937,0.00010,13277.49022,1.58039,1.14227,1.03032,1.11947,0.00000,0.00000,0.00000,0.00000
16.00000,44.53317,0.00010,13273.89176,1.56048,1.12698,1.12319,1.16216,0.00000,0.00000,0.00000,0.00000
17.00000,43.81688,0.00010,13270.71941,1.56640,1.11470,1.25992,1.10493,0.00000,0.00000,0.00000,0.00000
18.00000,42.64507,0.00010,13268.18383,1.52085,1.10229,0.97117,1.06001,0.00000,0.00000,0.00000,0.00000
19.00000,41.84155,0.00010,13394.92692,1.51278,1.09251,1.84033,1.06848,0.00000,0.00000,0.00000,0.00000
20.00000,41.14821,0.00010,13372.67098,1.50658,1.08303,1.31009,1.05977,0.00000,0.00000,0.00000,0.00000
21.00000,40.46160,0.00010,13386.53639,1.47813,1.07439,1.11774,1.11230,0.00000,0.00000,0.00000,0.00000
22.00000,39.93833,0.00010,14287.47538,1.47389,1.06602,1.44262,1.03546,0.00000,0.00000,1.44091,1.03471
23.00000,39.26245,0.00010,13283.59478,1.46976,1.05838,2.18071,1.07776,0.00000,0.00000,0.00000,0.00000
24.00000,38.93368,0.00010,13280.36611,1.45409,1.05172,1.16155,1.10531,0.00000,0.00000,0.00000,0.00000
25.00000,38.58093,0.00010,13282.77317,1.44794,1.04550,1.12741,1.05361,0.00000,0.00000,0.00000,0.00000
26.00000,37.92772,0.00010,13279.95277,1.42990,1.03923,1.17486,0.98395,0.00000,0.00000,0.00000,0.00000
27.00000,37.57920,0.00010,13384.07539,1.43082,1.03335,1.35822,1.06584,0.00000,0.00000,0.00000,0.00000
28.00000,37.17288,0.00010,13382.41456,1.41662,1.02766,1.41131,1.01931,0.00000,0.00000,0.00000,0.00000
29.00000,36.81137,0.00010,13385.78851,1.39687,1.02264,1.22968,1.04706,0.00000,0.00000,0.00000,0.00000
30.00000,36.31625,0.00010,13373.13504,1.38872,1.01752,1.55934,1.00760,0.00000,0.00000,0.00000,0.00000
31.00000,35.93664,0.00010,13403.97363,1.36658,1.01258,0.99403,0.97951,0.00000,0.00000,0.00000,0.00000
