epoch,lr,step,train_loss,train_energy_mae,train_energy_mse,train_energy_per_atom_mae,train_energy_per_atom_mse,train_gradient_force_mae,train_gradient_force_mse,val_loss,val_energy_mae,val_energy_mse,val_energy_per_atom_mae,val_energy_per_atom_mse,val_gradient_force_mae,val_gradient_force_mse,test_loss,test_energy_mae,test_energy_mse,test_energy_per_atom_mae,test_energy_per_atom_mse,test_gradient_force_mae,test_gradient_force_mse,save_model
136,0.000343,13015,0.016326435641489157,0.023798235960065015,0.0008373943640142703,0.001133249331430043,1.8988534331350612e-06,0.02041881914818478,0.0007744520638737443,0.04349443456706974,0.08138439844973619,0.006771420414058964,0.0038754475452310545,1.535469481650914e-05,0.029011379471194084,0.0018361507076505384,,,,,,,,
137,0.000343,13110,0.015605534371603261,0.021808590141728548,0.0008924333735257167,0.0010385042924640163,2.0236584433681336e-06,0.020040966845419915,0.0007356550499038774,0.03592500895128778,0.027529064137415845,0.0009339313907543703,0.0013109078160664467,2.1177582556829772e-06,0.028809192579162347,0.0017495538780266703,,,,,,,,
138,0.000343,13205,0.014408423904185291,0.02129789211313963,0.0007258291416064103,0.001014185338721003,1.6458710694007548e-06,0.01915664594418238,0.000684129738128944,0.03362681622070449,0.028294549151105457,0.0009384738623518263,0.0013473594833817515,2.128058644771335e-06,0.02613663575225153,0.0016344171179176333,,,,,,,,
139,0.000343,13300,0.015481546882416977,0.016425079935721246,0.0004258441163451103,0.0007821466636083213,9.656329168877173e-07,0.01995739207230997,0.0007527851383035937,0.04118121851018873,0.011372347858778085,0.0001984326563548228,0.0005415403742199487,4.499606719971239e-07,0.030775500636918977,0.0020491392926916953,,,,,,,,
140,0.000343,13395,0.016002160233153092,0.020187944550860648,0.000650224957783694,0.0009613306928973109,1.4744330108429205e-06,0.0202058499714453,0.0007675967637684696,0.05105401347670169,0.09102620837380528,0.008473201617394784,0.004334581351135966,1.921360910975434e-05,0.03176545721447449,0.0021290405929653452,0.05475448764115504,0.09136200361265583,0.008624997516345817,0.004350571600600006,1.955781749735739e-05,0.03279981161292984,0.002306474506240461,
141,0.000343,13490,0.01599308543252678,0.03804574039328528,0.002251317890311563,0.001811701923491718,5.105029229737586e-06,0.018737603422111355,0.0006870883771107611,0.032920348877630304,0.022840310835381388,0.0006477376929554668,0.0010876338493062577,1.4687929545400134e-06,0.02752911576343402,0.0016136305592337418,,,,,,,,
142,0.000343,13585,0.012665010091097084,0.0239024807880464,0.0008479640528316111,0.001138213370861769,1.922820981480642e-06,0.01805933135753488,0.0005908523019132738,0.03234472821686009,0.012429549527078053,0.00023319154652702893,0.0005918833108103172,5.287790170671694e-07,0.02609951058699233,0.001605576833516653,,,,,,,,
143,0.000343,13680,0.014303643131696594,0.019135542964389688,0.0005637195468598538,0.0009112163316370625,1.2782756164622631e-06,0.019257850453082242,0.0006869961792418367,0.030497962471633736,0.020828724172170042,0.0005796004182882801,0.0009918440081924018,1.3142866627716012e-06,0.025602192488074504,0.0014959181026672728,,,,,,,,
144,0.000343,13775,0.012628660755318457,0.020781391900355196,0.0006805526917787798,0.0009895900904938286,1.5432033827223852e-06,0.018162862040834393,0.0005974054031769842,0.02949107337305816,0.017541475553371128,0.0004229739817071549,0.0008353083596784927,9.591246750637662e-07,0.02524905819888092,0.0014534049695675503,,,,,,,,
145,0.000343,13870,0.01367751086606628,0.03951401251123905,0.0024843579863665635,0.001881619643392074,5.633464821691455e-06,0.01766997613238675,0.0005596576439849856,0.053268311465946794,0.11721757313483977,0.013925208954439206,0.005581789196901355,3.157643753845283e-05,0.0298244341504283,0.0019671551255753795,,,,,,,,
146,0.000343,13965,0.015053913408410616,0.03136170259980932,0.0023720810150493553,0.0014934144095161033,5.378868514857415e-06,0.018481630852426562,0.0006340916196680632,0.029816171117836472,0.022996576385558,0.0006596652468557315,0.001095075065986748,1.4958395620457149e-06,0.025535610190375063,0.0014578252935490371,,,,,,,,
147,0.000343,14060,0.016220751939271486,0.01731216983750575,0.00045787384369995313,0.0008243890398813692,1.0382626841281237e-06,0.020389641190433877,0.0007881439047785764,0.0508139663874616,0.022094060123126837,0.0006236326181396571,0.0010520981011018194,1.414132920955067e-06,0.03332598307952399,0.0025095166884660973,,,,,,,,
148,0.000343,14155,0.018835369914034568,0.03652293031107356,0.0025061730080158068,0.0017391871576690299,5.682931990970251e-06,0.021078547403944395,0.0008164598453009384,0.03927648667099325,0.016191554558317875,0.0003916589904088979,0.0007710264075444684,8.881156245200302e-07,0.030256479729060173,0.0019442413840292177,,,,,,,,
149,0.000343,14250,0.016798511666555906,0.04734285051101516,0.0033784272485937682,0.0022544214529063153,7.660832763260605e-06,0.018911976442493844,0.0006710042208981068,0.029051674259437305,0.026516836556984346,0.0008238177547671473,0.0012627065027140817,1.8680674711266882e-06,0.024983194897049716,0.0014113928252335079,,,,,,,,
150,0.000343,14345,0.013038244322763742,0.016787989742435075,0.0004530763941049672,0.0007994280829723863,1.0273841136154992e-06,0.018760193215559134,0.0006292583964329387,0.04619480235269705,0.0103509525192203,0.00019395450950734368,0.0004929025009232646,4.3980614401664145e-07,0.03431654573653115,0.0023000423921594854,0.05556978177851525,0.013959894409454138,0.0003483753766608539,0.0006647568766378527,7.899668404963245e-07,0.0361654916101872,0.0027610703200927197,
151,0.000343,14440,0.016412843052425987,0.01873460770756968,0.0005318247339561379,0.0008921241765491873,1.2059517776778337e-06,0.02071071230602457,0.0007940509159234922,0.029256031866658365,0.017367737872045836,0.00043676745788574734,0.0008270351367582407,9.904023988323692e-07,0.025049571218412323,0.0014409632204386309,,,,,,,,
152,0.000343,14535,0.016077367279931035,0.02617442650629335,0.0011055192578950733,0.0012464012622047593,2.5068463897856865e-06,0.01938404147832943,0.0007485924011017982,0.0357341040820749,0.0352669906266965,0.0013618401240967114,0.0016793805060274281,3.088072843740172e-06,0.028000023020377254,0.0017186131978989094,,,,,,,,
153,0.000343,14630,0.01335355793112497,0.015518133453358469,0.0003732128260634783,0.0007389587358772442,8.462875874499044e-07,0.018552766245900958,0.0006490172552530745,0.031033830037482644,0.011590856581606204,0.00018962875845646038,0.0005519455515150184,4.2999718471971454e-07,0.026411368208879557,0.0015422100639513091,,,,,,,,
154,0.000343,14725,0.019535837389488844,0.030173950924470675,0.001429885430889682,0.001436854805927659,3.242370591589452e-06,0.02176284226704234,0.0009052975979299586,0.0355128653412302,0.06604487710836111,0.004514435071179263,0.0031449941480150303,1.0236814220340102e-05,0.02635504705439985,0.001549921513502547,,,,,,,,
155,0.000343,14820,0.01449271125936404,0.025079039259511982,0.0009990017261555819,0.0011942399647370235,2.2653100366375534e-06,0.019056825046319552,0.0006746854766604226,0.038032779361441484,0.012555693726972095,0.00023871969728457703,0.0005978901774710721,5.413145063036069e-07,0.029397585685506614,0.0018897029832078455,,,,,,,,
156,0.000343,14915,0.01567408293509355,0.017857630584587336,0.0005377836772569722,0.0008503633611718741,1.2194641207653212e-06,0.020296304692261232,0.0007568149628918291,0.03585558067381154,0.049195292869189874,0.002555072597929093,0.002342632993768348,5.7938154148082724e-06,0.028153274805083388,0.0016650254037941222,,,,,,,,
157,0.000343,15010,0.013770673689948481,0.024897262349362494,0.000942182543209263,0.001185583921400106,2.1364683519554564e-06,0.01871488399779791,0.0006414245573369609,0.04443358014971939,0.031786121975819696,0.00119732635804682,0.0015136248559906563,2.7150257551947026e-06,0.03172029068747931,0.0021618126895836284,,,,,,,,
158,0.000343,15105,0.015093242890395094,0.03980022674416863,0.002320813964952546,0.001895248892578342,5.262616700569185e-06,0.01816197171382079,0.0006386214462721276,0.04233269701537096,0.11636273021467787,0.013685044365945151,0.0055410823911802255,3.103184663484815e-05,0.025258636083246813,0.0014323826324712905,,,,,,,,
159,0.000343,15200,0.014015104350743582,0.05425729420788183,0.0038766585811870254,0.0025836806765671913,8.79060902763646e-06,0.016784289779528106,0.0005069222884778275,0.03246166742564696,0.04245999191705778,0.001948458601232736,0.0020219043770134705,4.4182734722311934e-06,0.02625037727313069,0.0015256604412207113,,,,,,,,
160,0.000343,15295,0.013343352083344213,0.043151714924438,0.002770845409430873,0.002054843567832808,6.283096166525336e-06,0.017193698252794504,0.0005286253336956667,0.032652937190583264,0.020876232944938237,0.0006055574074124403,0.0009941063307201147,1.3731460485727904e-06,0.027339152938972103,0.0016023689891585412,0.03887398438047794,0.02077730774700467,0.0005937137841998311,0.0009893956070019386,1.346289760093097e-06,0.02946248004972618,0.0019140135298139054,True
161,0.000343,15390,0.014623687109555845,0.022144087421260526,0.0008136649809013276,0.00105448035339374,1.8450453081689853e-06,0.019349472153557756,0.0006905011064327257,0.03461607766680111,0.02213526608014945,0.0006319467614038246,0.0010540602895207484,1.432985853504357e-06,0.027361940993959735,0.0016992065452698642,,,,,,,,
162,0.000343,15485,0.01594225847165291,0.02487811877329429,0.0011698328004833725,0.001184672322541174,2.652682087269518e-06,0.019582270861032355,0.0007386212835584766,0.034282373121574776,0.010238672333143769,0.0001592947723227451,0.00048755582538206,3.612126356486362e-07,0.027523233323470123,0.0017061539174626017,,,,,,,,
163,0.000343,15580,0.018253134135069394,0.018545271567556105,0.0005152032047143611,0.0008831081698832875,1.168261235179546e-06,0.02180716645737606,0.0008868965465177514,0.03275230844314036,0.027965110066070338,0.0009389956917575372,0.001331671907908003,2.129241931425418e-06,0.02662961048189588,0.0015906656375691411,,,,,,,,
164,0.000343,15675,0.01333809434133002,0.014966887852133369,0.00034320261627167,0.0007127089453428866,7.782372251132847e-07,0.019015270365307497,0.0006497445862529174,0.032225830698321765,0.015903581181773915,0.00037136936425528677,0.0007573133896153195,8.421074019415468e-07,0.027074205299917498,0.001592723066703324,,,,,,,,
165,0.000343,15770,0.015050524263667046,0.04749213474361138,0.0032095343539363047,0.002261530225886011,7.277855677859818e-06,0.018056692462258,0.000592049495486537,0.04993622051016511,0.1349017330494098,0.018341084315508214,0.00642389204996789,4.158976035256887e-05,0.025773747409155445,0.0015797568097328447,,,,,,,,
166,0.00024009999999999998,15865,0.010751337164605737,0.045270903684090855,0.0030070075208846574,0.0021557573182900873,6.818611158466446e-06,0.014778743437401827,0.00038721648218605407,0.029511621847330156,0.03857585874720826,0.0016222596162474856,0.001836945654633837,3.678593234138825e-06,0.024665765560288815,0.0013944681115541336,,,,,,,,
167,0.00024009999999999998,15960,0.010116249112349495,0.021326885135981445,0.0007225116729090788,0.001015565958856601,1.6383484646495187e-06,0.016042174798790023,0.00046968687197202077,0.027497603105737647,0.03383069264062215,0.001279619702724663,0.0016109853638363349,2.901631978963791e-06,0.023741981207910146,0.0013108991701506491,,,,,,,,
168,0.00024009999999999998,16055,0.008784575352077394,0.01335372632508792,0.0002887442537066011,0.000635891729766148,6.54748874618246e-07,0.015355778555481014,0.00042479155491854004,0.030163116209408557,0.009447600405474077,0.0001310342326316317,0.0004498857335943285,2.9712977920523323e-07,0.026074567582785736,0.0015016040988388463,,,,,,,,
169,0.00024009999999999998,16150,0.008763342949164546,0.015324582796464188,0.0003552518571280149,0.0007297420379286214,8.055597667337241e-07,0.015401124902877816,0.00042040455460182663,0.028933294538913735,0.019448368070734433,0.0005079203048307238,0.0009261127652689539,1.1517467229780533e-06,0.024585540486323658,0.0014212687117041505,,,,,,,,
170,0.00024009999999999998,16245,0.008009463594705767,0.014004864442854582,0.0002979681125325977,0.0006668983068043655,6.756646542693999e-07,0.01489019796941466,0.0003855747741086587,0.026013065213132826,0.009162568749961793,0.00013112463964484112,0.0004363127976148462,2.973347837677876e-07,0.023095095596743033,0.0012940970286743994,0.03238714724412476,0.010546781567911239,0.00020279444555249324,0.0005022276937091874,4.5985135045840534e-07,0.02561173307687021,0.0016092176399286136,True
171,0.00024009999999999998,16340,0.008094896484651965,0.01202194847337332,0.00023701940157006392,0.0005724737368288851,5.374589604772887e-07,0.01506139834244774,0.00039289385415409517,0.028501261627764764,0.01056869943968195,0.0001938531890859976,0.0005032714018989282,4.395763924879862e-07,0.024386500369347152,0.0014153704219339383,,,,,,,,
172,0.00024009999999999998,16435,0.00860569510094968,0.013315107739793967,0.00026806711034770995,0.0006340527495139642,6.07861928226658e-07,0.015310319052249825,0.00041688139953009837,0.028081771684769146,0.009079991317776148,0.00011472474476597867,0.0004323805389390145,2.6014681352532003e-07,0.024414826421306126,0.0013983523470001585,,,,,,,,
173,0.00024009999999999998,16530,0.00785663849360672,0.01555832322401233,0.0003706426193023089,0.0007408725344778663,8.404594542031518e-07,0.014520926873890925,0.0003742997937152207,0.029745317153401448,0.011883788112245384,0.00021588583516565327,0.0005658946720063795,4.895370411838611e-07,0.025325617977843103,0.0014764715659117897,,,,,,,,
174,0.00024009999999999998,16625,0.006970952529368708,0.01397236735286194,0.00028865988621816713,0.000665350826331489,6.545575651284051e-07,0.013855619500189419,0.00033411463215752695,0.0290250528251483,0.02152601544272329,0.0005844358190486022,0.0010250483544132294,1.3252512903508092e-06,0.02451515445428766,0.001422030850304985,,,,,,,,
175,0.00024009999999999998,16720,0.00733872498423955,0.014700140182114985,0.00032900757802899823,0.0007000066753411569,7.460489297752204e-07,0.013897916385652027,0.0003504858703105271,0.02407794675489665,0.012524062863521977,0.0002350101491884081,0.0005963839458763687,5.329028326184877e-07,0.022898981812590428,0.001192146830285412,,,,,,,,
176,0.00024009999999999998,16815,0.008217463776847077,0.013774287504317103,0.00030998576016524237,0.0006559184525832804,7.029155559290419e-07,0.014877888848300703,0.0003953739008340918,0.032024249191310965,0.03422307584805822,0.0013042741739962233,0.0016296702784734407,2.957537809500064e-06,0.026277446970214124,0.0015359987508657372,,,,,,,,
177,0.00024009999999999998,16910,0.007862386697452286,0.01592920806379545,0.00038112082677923555,0.0007585337173262765,8.64219561864404e-07,0.014593425269358952,0.00037406329353365235,0.02603339757925768,0.016916026178005267,0.0003843751358225135,0.0008055250560937566,8.715989474429001e-07,0.02346844375818468,0.0012824511221717584,,,,,,,,
178,0.00024009999999999998,17005,0.008938643639438046,0.016707449467319647,0.0004628933876368761,0.0007955928317783459,1.0496448699273515e-06,0.015438014584009173,0.00042378751259005825,0.029153066617906655,0.01357534816248517,0.0002523940241544634,0.0006464451506008118,5.723220502466736e-07,0.02520484312775592,0.0014450336296876096,,,,,,,,
179,0.00024009999999999998,17100,0.007541646346999824,0.01600166746134499,0.0003906037981748763,0.0007619841648243221,8.85722898354415e-07,0.014301097971198672,0.00035755212744124703,0.026607047016105296,0.026333589909772855,0.0007840418702565906,0.0012539804718971937,1.7778727216724762e-06,0.024000442082589217,0.0012911502572924352,,,,,,,,
180,0.00024009999999999998,17195,0.00801369635233911,0.015796194422942597,0.0003820114378834296,0.0007521997344267559,8.662390881713751e-07,0.01469000384689005,0.00038158424572278394,0.029363479467527057,0.02758882020141755,0.0008877705951276505,0.0013137533429176075,2.0130852497037565e-06,0.024745074859095894,0.0014237854436199703,0.03530673139424256,0.028146343028802222,0.0009619441811808267,0.0013403020489887467,2.1812793223957363e-06,0.02698836097016708,0.0017172393606530868,
181,0.00024009999999999998,17290,0.0080447949792914,0.02466963816482013,0.0009890916435657284,0.001174744674515056,2.242838194023393e-06,0.014195167627953744,0.0003527851667862836,0.026393455840958896,0.012840118226667982,0.00024556858796526924,0.0006114342012665475,5.568448706680423e-07,0.023466811897380195,0.0013073943626496815,,,,,,,,
182,0.00024009999999999998,17385,0.007850534649303123,0.019214390717323494,0.0005634063567207963,0.0009149709865379777,1.2775654347392773e-06,0.014268328877421244,0.00036435641462911607,0.027693570434714872,0.016380151692719665,0.00037712131016938796,0.0007800072234749678,8.551503632075225e-07,0.023991907686708194,0.0013658224562272743,,,,,,,,
183,0.00024009999999999998,17480,0.006928704228537423,0.012071219142522557,0.00022658690137588883,0.0005748199591684362,5.138024974516551e-07,0.013742632881938546,0.00033510586635807673,0.02687190153705488,0.013133800758587314,0.0002549619751541486,0.000625419083739871,5.781450683754703e-07,0.023616633541085806,0.0013308469780950365,,,,,,,,
184,0.00024009999999999998,17575,0.008407588421046403,0.01994367535060232,0.0006092196468064562,0.0009496988262176989,1.3814504462696318e-06,0.014838109189371238,0.0003899184387119974,0.02566344352041654,0.012106571682961658,0.0002272636154649782,0.0005765034134765302,5.153369965249023e-07,0.023530967990241458,0.001271808995247578,,,,,,,,
185,0.00024009999999999998,17670,0.007026621216744057,0.015587153487730045,0.0003622531394116433,0.0007422454041780888,8.214356902755665e-07,0.013795822705463253,0.0003332184038666208,0.026706001607556613,0.019356965291735834,0.00046647113205922796,0.0009217602519834145,1.0577576690625755e-06,0.023678288760565495,0.0013119765237748693,,,,,,,,
186,0.00024009999999999998,17765,0.008349802158089819,0.014492466149895326,0.00034339474919550567,0.0006901174357098602,7.78672900670717e-07,0.014738761020909649,0.00040032037044471577,0.025428812575937498,0.014985882813780336,0.00032289666649021353,0.0007136134673214656,7.321919875075398e-07,0.02298344783690846,0.0012552957954723642,,,,,,,,
187,0.00024009999999999998,17860,0.010719872884143779,0.01696277777189894,0.0004494379661392801,0.0008077513224712243,1.0191337100636105e-06,0.016561717404782274,0.0005135217459002253,0.02631420844680505,0.015080273109851987,0.00030782097666582665,0.0007181082433248776,6.980067498049738e-07,0.024129848659269666,0.0013003193735069611,,,,,,,,
188,0.00024009999999999998,17955,0.009030722253074322,0.01800161719126903,0.0005103945832683309,0.0008572198662508719,1.1573573316765371e-06,0.014996834082636913,0.00042601638349029966,0.02602274211674003,0.019272518947182106,0.00048819995329903355,0.0009177389974865946,1.1070293725657841e-06,0.022987412678831434,0.0012767271081720497,,,,,,,,
189,0.00024009999999999998,18050,0.008717243120530738,0.016043330622943403,0.0004162227616232856,0.0007639681249013035,9.438157859926833e-07,0.014573997859139997,0.00041505101794537256,0.02399759695700516,0.008306533137729276,0.00011087103540097285,0.00039554919703050474,2.51408243533204e-07,0.02299532110875732,0.0011943362960802092,,,,,,,,
190,0.00024009999999999998,18145,0.008033151461440517,0.016750518511494436,0.0004584413106648969,0.0007976437386452358,1.0395494572993183e-06,0.014531152298499541,0.00037873550753878097,0.028840051753773178,0.03631681872662739,0.0014629920609192139,0.0017293723203079027,3.317442314981573e-06,0.025196854841153506,0.0013688529846426982,0.036603158126826026,0.03664773884614624,0.0015164536544190225,0.0017451304212438572,3.438670418177993e-06,0.027543558815317,0.0017543352236203502,
191,0.00024009999999999998,18240,0.007027771924260347,0.015773282864917602,0.0003894366777363449,0.0007511087078545355,8.830763667507186e-07,0.013626692381501293,0.0003319167623261999,0.026121769245044207,0.012613050724903587,0.0002190576175968273,0.0006006214630883733,4.967292915954371e-07,0.023689827961987646,0.001295135581372369,,,,,,,,
192,0.00024009999999999998,18335,0.007803306914973357,0.01591943943610348,0.0003988696075557058,0.0007580685445752452,9.044662302849724e-07,0.014311771262854583,0.00037022186537088287,0.028909836074997662,0.009221958426423952,0.0001238738639053062,0.0004391408774517913,2.8089311543197155e-07,0.02533349826279989,0.0014392981105546179,,,,,,,,
193,0.00024009999999999998,18430,0.008863544751897214,0.01877017256523878,0.0005879414189511819,0.0008938177412021201,1.3332004964854927e-06,0.01478016482450299,0.0004137801666473013,0.025745049870792316,0.02061112491202948,0.0005253257972134067,0.0009814821386657968,1.191214959664958e-06,0.023424972166042113,0.0012609862036789454,,,,,,,,
194,0.00024009999999999998,18525,0.008146047233766196,0.011179728209114583,0.00019716270572715442,0.0005323680099587894,4.4708096536841524e-07,0.01485353358847222,0.0003974442264019519,0.02878052693740085,0.028637591373335453,0.000920377707808606,0.0013636948272960582,2.0870242807331478e-06,0.02508480719615555,0.001393007461479612,,,,,,,,
195,0.00024009999999999998,18620,0.007865141651188817,0.017858206026878765,0.0004565591386255132,0.0008503907631827708,1.0352814934781793e-06,0.014329006240019815,0.0003704291256281654,0.027346922506174053,0.010051279288236402,0.0001500863568198649,0.0004786323470557363,3.4033187486686866e-07,0.02382260898973965,0.0013598418074677093,,,,,,,,
196,0.00024009999999999998,18715,0.007438927614861535,0.014416304610276712,0.00033132836185243716,0.0006864906957276905,7.513114781244284e-07,0.01406197084953224,0.00035537996265045486,0.026594580743938966,0.01309514510248846,0.0002282585388841489,0.0006235783382157933,5.175930587007449e-07,0.024251388678534044,0.001318316110252741,,,,,,,,
197,0.00024009999999999998,18810,0.006533618365419641,0.013318867216558393,0.0002796358107064642,0.000634231772218611,6.340948088620578e-07,0.013452910944152883,0.00031269912773565896,0.027727019939172547,0.01014495784715109,0.0001456555042787281,0.00048309323081866754,3.3028459019751267e-07,0.024512593575867343,0.001379068221744691,,,,,,,,
198,0.00024009999999999998,18905,0.00725503452316445,0.02031900342864806,0.0006781693445240463,0.0009675715918402408,1.5377989671719213e-06,0.01364555937968164,0.00032884325893202024,0.02504403443114013,0.008606422847442445,0.00010903780502483128,0.0004098296594020212,2.4725125856307654e-07,0.023394229166076384,0.001246749831305765,,,,,,,,
199,0.00024009999999999998,19000,0.006330161044559264,0.01230849369860631,0.0002338498958732424,0.0005861187475534279,5.302718727300765e-07,0.013208675020682327,0.0003048155574343012,0.027835527056931715,0.016942243010926176,0.0003722597378574038,0.0008067734767132607,8.441263897051204e-07,0.024329277386470845,0.0013731633659537156,,,,,,,,
200,0.00024009999999999998,19095,0.006500070497745305,0.016087095450106732,0.0004412751514513301,0.0007660521642923124,1.0006239261967922e-06,0.013177336399191891,0.0003029397673146988,0.023948212242882072,0.01086054737905215,0.00016371650310551718,0.0005171689228109244,3.7123923606653546e-07,0.022267821213055313,0.0011892247869888278,0.030263126277294675,0.011710968443905586,0.00021411568924908147,0.0005576651639934198,4.855231048697796e-07,0.024734065594730226,0.0015024505294022796,True
201,0.00024009999999999998,19190,0.008656972757191995,0.013294180858980613,0.0002859278950097135,0.0006330562313817276,6.483625737223577e-07,0.015058238579114583,0.00041855224310911437,0.026108265932132144,0.016368743056227687,0.0003762458305034655,0.0007794639550616012,8.531651485366318e-07,0.023597779765447004,0.001286601005081434,,,,,,,,
202,0.00024009999999999998,19285,0.008189074846571383,0.014739200777051,0.00034796873130245597,0.0007018667036688958,7.890447421827246e-07,0.014578474881909201,0.00039205530576344623,0.028145940052376008,0.01303589041766827,0.00024528570839364917,0.0006207566865555237,5.562034203991771e-07,0.02407610146211817,0.0013950327171991178,,,,,,,,
203,0.00024009999999999998,19380,0.008657196943699753,0.019007007037691533,0.0005563707401581917,0.0009050955732246428,1.2616116556912688e-06,0.0147149573548173,0.000405041310177078,0.026876377670856585,0.01062056498543825,0.00016542660612346892,0.0005057411897905695,3.751170206911695e-07,0.02437853394720219,0.0013355475532366558,,,,,,,,
204,0.00024009999999999998,19475,0.007267596555794376,0.013788534639361865,0.0002821380463991416,0.0006565968875887799,6.397688126975944e-07,0.013873920491072346,0.00034927292546976183,0.02507375068413712,0.015028400246083038,0.000312563618571223,0.0007156381069466989,7.087610398327565e-07,0.022725172509926995,0.0012380593532782948,,,,,,,,
205,0.00024009999999999998,19570,0.007510354167720134,0.01569018031234583,0.0003695430028718107,0.0007471514434456894,8.379659929099461e-07,0.014054565058323417,0.0003570405582424164,0.025193094700672283,0.013654322114307433,0.0002769020598141717,0.0006502058149658297,6.278958272467803e-07,0.022863595850342016,0.0012458096320429055,,,,,,,,
206,0.00024009999999999998,19665,0.005648523574308386,0.017029815348509333,0.0004441588603346346,0.0008109435880241062,1.0071629486038196e-06,0.01215708216722149,0.0002602182356986876,0.024683085732465797,0.009102860698330915,0.00012213213667778538,0.0004334695570582881,2.769436205744746e-07,0.02248468834460871,0.0012280476797894007,,,,,,,,
207,0.00024009999999999998,19760,0.00644470341678174,0.013810496506634276,0.00030721881558864854,0.0006576426907921766,6.9664130519127e-07,0.01323742870500058,0.0003068742300596545,0.026084643784562017,0.02452212292540935,0.0007136066880568874,0.0011677201393058567,1.6181557552266e-06,0.023550009598408715,0.0012685518548252565,,,,,,,,
208,0.00024009999999999998,19855,0.006657396729468631,0.01885991996288986,0.0005203142447189034,0.0008980914268035553,1.1798508950553544e-06,0.012867127465349994,0.00030685412423748636,0.027655512189913037,0.008210341113299364,0.00012514165457092188,0.0003909686244355726,2.837679241914654e-07,0.024613615424235343,0.0013765185267671058,,,,,,,,
209,0.00024009999999999998,19950,0.007794090850192077,0.018667621372595398,0.0006454214914674546,0.00088893435107653,1.4635407969839819e-06,0.013876441077540888,0.00035743346793623104,0.024752201620636072,0.017247847903927322,0.00038135259865677287,0.0008213260906541109,8.647451216567772e-07,0.02242828872230106,0.001218542451098965,,,,,,,,
210,0.00024009999999999998,20045,0.007089252599344044,0.02157524877848213,0.0007688197643519005,0.0010273927989752143,1.743355474726129e-06,0.013317304781456728,0.00031602164174960733,0.022965950336986764,0.02198048773338087,0.0005876695075595416,0.0010466898920685709,1.3325839173723988e-06,0.022055011661152892,0.001118914041471361,0.02981244545796049,0.022544604790975427,0.0006628146834175923,0.0010735526090944632,1.5029811415378527e-06,0.024553357067598026,0.001457481538727145,True
211,0.00024009999999999998,20140,0.007830447270075943,0.018699516945102673,0.0006115856757832888,0.0008904531878618786,1.3868155913469937e-06,0.014294010415115061,0.0003609430797146327,0.029685440667520435,0.05364888490803423,0.002985445976787946,0.00255470880514622,6.76971876823139e-06,0.023902969989617055,0.0013349997345366246,,,,,,,,
212,0.00024009999999999998,20235,0.007438278309253843,0.01649366499298546,0.00044984830854876546,0.0007854126187137474,1.0200641917222855e-06,0.013709152703042106,0.0003494215000352542,0.026301194407031814,0.015445953751986962,0.00031615929526406823,0.0007355216072278382,7.169145017203306e-07,0.02361703013685346,0.0012992517555883874,,,,,,,,
213,0.00024009999999999998,20330,0.007659221519175877,0.015312904515728747,0.00039475370022032364,0.0007291859293201542,8.951331070753354e-07,0.014196287324990195,0.00036322339094777754,0.02821008676958154,0.035833883759114546,0.0014116093724296421,0.0017063754170999347,3.2009282821533833e-06,0.023897871521359314,0.0013399238698575948,,,,,,,,
214,0.00024009999999999998,20425,0.006614860306703659,0.018953991150211603,0.0005378203522056129,0.0009025710071524661,1.2195472839147395e-06,0.01312966717933954,0.00030385199772490226,0.030868559057597316,0.013649422277885606,0.0002610882548038337,0.0006499724894206338,5.920368589594826e-07,0.0252366225644641,0.0015303735401396741,,,,,,,,
215,0.00024009999999999998,20520,0.007406487747792144,0.013008369096557877,0.0002841000591846911,0.0006194461474555475,6.442178212794269e-07,0.013981810167953143,0.00035611938443037275,0.025793384709282576,0.011531926930329063,0.00018351473145910096,0.0005491393776333097,4.161331779086376e-07,0.02330101972950356,0.0012804934988911738,,,,,,,,
216,0.00024009999999999998,20615,0.008105711912745657,0.02786013364990618,0.0012283334398211414,0.0013266730309487685,2.7853365982374634e-06,0.013717843480802175,0.00034386892364622563,0.023406046198303887,0.009022812837865785,0.00013627017079883324,0.00042965775416632825,3.090026548597988e-07,0.022193463419623225,0.0011634888013752527,,,,,,,,
217,0.00024009999999999998,20710,0.007131495185240032,0.016435611902488746,0.0004180954932305712,0.0007826481858326496,9.48062342927962e-07,0.013640579822903136,0.0003356699846004731,0.024635442417840197,0.01124375649924332,0.0002040600637606698,0.0005354169761494632,4.6272123301872846e-07,0.02292941914072998,0.0012215691177039764,,,,,,,,
218,0.00024009999999999998,20805,0.006371455618539847,0.01039833159896309,0.00016720082279515064,0.000495158647569808,3.7914018774271833e-07,0.013262866537660798,0.00031021273978723487,0.02724736987312567,0.007952481486499892,0.00010237683502034297,0.0003786895945972901,2.3214701819040168e-07,0.024061374919247064,0.0013572496519052664,,,,,,,,
219,0.00024009999999999998,20900,0.006754435090514822,0.014279100379384258,0.0003147183133947491,0.0006799571609257042,7.136469691525918e-07,0.013504750164391224,0.00032198583885600376,0.02369619813623193,0.007639754364645341,9.273158254803503e-05,0.00036379782688754857,2.1027569738537665e-07,0.022769696241227357,0.0011801733276841947,,,,,,,,
