epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,1053.35923,0.00010,16652.69616,6.70970,3.39369,3.42963,2.41843,0.00000,0.00000,0.00000,0.00000
2.00000,171.69830,0.00010,16554.69059,3.40218,2.17685,4.02659,2.02571,0.00000,0.00000,0.00000,0.00000
3.00000,122.30611,0.00010,16689.67691,2.77511,1.85680,2.09929,1.78036,0.00000,0.00000,0.00000,0.00000
4.00000,98.66680,0.00010,16587.45832,2.47557,1.67560,2.16434,1.62505,0.00000,0.00000,0.00000,0.00000
5.00000,84.16084,0.00010,16703.92573,2.26344,1.55177,1.75862,1.49505,0.00000,0.00000,0.00000,0.00000
6.00000,74.15863,0.00010,16749.09706,2.09916,1.46087,1.82273,1.45865,0.00000,0.00000,0.00000,0.00000
7.00000,67.27801,0.00010,16608.75487,1.99385,1.39180,1.52483,1.30103,0.00000,0.00000,0.00000,0.00000
8.00000,62.29139,0.00010,16680.09994,1.93549,1.33936,1.85869,1.28021,0.00000,0.00000,0.00000,0.00000
9.00000,58.35247,0.00010,16602.06228,1.85803,1.29647,2.30606,1.30091,0.00000,0.00000,0.00000,0.00000
10.00000,54.94284,0.00010,17694.25719,1.77167,1.26074,1.33610,1.21423,0.00000,0.00000,1.33841,1.21474
11.00000,52.43302,0.00010,16664.47236,1.74280,1.23112,1.28361,1.17492,0.00000,0.00000,0.00000,0.00000
12.00000,50.28765,0.00010,16534.04906,1.70643,1.20573,1.16017,1.18260,0.00000,0.00000,0.00000,0.00000
13.00000,48.58112,0.00010,16527.63918,1.67902,1.18431,1.85417,1.12115,0.00000,0.00000,0.00000,0.00000
14.00000,46.77553,0.00010,16640.98073,1.61432,1.16410,1.19843,1.18130,0.00000,0.00000,0.00000,0.00000
15.00000,45.57160,0.00010,16652.17865,1.60935,1.14715,1.79047,1.10879,0.00000,0.00000,0.00000,0.00000
16.00000,44.44245,0.00010,16559.66905,1.57916,1.13260,1.11421,1.09431,0.00000,0.00000,0.00000,0.00000
17.00000,43.31081,0.00010,16604.06393,1.56602,1.11865,1.14012,1.10804,0.00000,0.00000,0.00000,0.00000
18.00000,42.64204,0.00010,16623.61666,1.55394,1.10801,1.28485,1.12013,0.00000,0.00000,0.00000,0.00000
19.00000,41.77714,0.00010,16675.91000,1.53210,1.09749,1.90998,1.10374,0.00000,0.00000,0.00000,0.00000
20.00000,41.07558,0.00010,16650.99895,1.50600,1.08751,1.94951,1.06722,0.00000,0.00000,0.00000,0.00000
21.00000,40.40452,0.00010,16646.43931,1.49691,1.07766,1.37640,1.09007,0.00000,0.00000,0.00000,0.00000
22.00000,39.73480,0.00010,17836.38082,1.47936,1.06983,1.70896,1.04656,0.00000,0.00000,1.70967,1.04697
23.00000,39.15768,0.00010,16579.42045,1.47024,1.06178,1.05148,1.08040,0.00000,0.00000,0.00000,0.00000
24.00000,38.73364,0.00010,16584.31803,1.46643,1.05523,1.38464,1.09935,0.00000,0.00000,0.00000,0.00000
