epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,615.88843,0.00010,12529.51476,3.10582,1.96081,2.78185,1.78673,0.00000,0.00000,0.00000,0.00000
2.00000,330.82584,0.00010,12591.26493,2.21130,1.61296,2.70058,1.69751,0.00000,0.00000,0.00000,0.00000
3.00000,253.91683,0.00010,12516.16437,2.05230,1.52357,2.95851,1.65561,0.00000,0.00000,0.00000,0.00000
4.00000,214.90033,0.00010,12525.26752,1.95520,1.46574,2.51501,1.60494,0.00000,0.00000,0.00000,0.00000
5.00000,190.89631,0.00010,12490.28050,1.89389,1.42316,2.63248,1.55674,0.00000,0.00000,0.00000,0.00000
6.00000,174.66975,0.00010,12517.46176,1.84743,1.38946,2.29319,1.50959,0.00000,0.00000,0.00000,0.00000
7.00000,163.03108,0.00010,12513.32820,1.80826,1.36105,2.52633,1.50524,0.00000,0.00000,0.00000,0.00000
8.00000,154.06854,0.00010,12562.00857,1.75892,1.33642,1.84362,1.54045,0.00000,0.00000,0.00000,0.00000
9.00000,147.22265,0.00010,12586.83074,1.72749,1.31589,1.83799,1.48944,0.00000,0.00000,0.00000,0.00000
