epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,1128.84502,0.00010,13633.20150,6.29917,3.20687,3.67886,2.31006,0.00000,0.00000,0.00000,0.00000
2.00000,159.56687,0.00010,13533.88671,3.21647,2.09018,2.62959,1.93524,0.00000,0.00000,0.00000,0.00000
3.00000,117.29849,0.00010,13634.60976,2.69901,1.80778,2.06491,1.68350,0.00000,0.00000,0.00000,0.00000
4.00000,96.12919,0.00010,13558.62169,2.42398,1.64291,2.11105,1.63321,0.00000,0.00000,0.00000,0.00000
5.00000,83.23279,0.00010,13661.24423,2.25915,1.53190,1.69709,1.49896,0.00000,0.00000,0.00000,0.00000
6.00000,73.92452,0.00010,13573.76346,2.08557,1.44845,1.52520,1.43647,0.00000,0.00000,0.00000,0.00000
7.00000,67.38175,0.00010,13653.68349,1.99329,1.38395,3.24679,1.35699,0.00000,0.00000,0.00000,0.00000
8.00000,62.30304,0.00010,13655.37800,1.90352,1.33255,1.80339,1.31510,0.00000,0.00000,0.00000,0.00000
9.00000,58.45035,0.00010,13531.43387,1.83675,1.29073,1.23334,1.24534,0.00000,0.00000,0.00000,0.00000
10.00000,55.12618,0.00010,13596.79963,1.78274,1.25477,2.09491,1.20402,0.00000,0.00000,0.00000,0.00000
11.00000,52.61678,0.00010,13595.45579,1.74198,1.22525,1.57224,1.25973,0.00000,0.00000,0.00000,0.00000
12.00000,50.43944,0.00010,14521.74719,1.69819,1.20069,2.11487,1.18646,0.00000,0.00000,2.11681,1.18693
13.00000,48.51044,0.00010,13513.22763,1.65413,1.17899,1.24301,1.20161,0.00000,0.00000,0.00000,0.00000
14.00000,47.08274,0.00010,13580.90878,1.63417,1.15979,1.57142,1.19999,0.00000,0.00000,0.00000,0.00000
15.00000,45.68956,0.00010,13579.92529,1.60936,1.14304,1.39458,1.13840,0.00000,0.00000,0.00000,0.00000
16.00000,44.28670,0.00010,13499.72976,1.57011,1.12702,1.40988,1.09596,0.00000,0.00000,0.00000,0.00000
17.00000,43.42553,0.00010,13580.57653,1.56343,1.11420,1.06699,1.11426,0.00000,0.00000,0.00000,0.00000
18.00000,42.57652,0.00010,13590.35960,1.54995,1.10252,1.04565,1.12422,0.00000,0.00000,0.00000,0.00000
19.00000,41.56783,0.00010,13587.77360,1.52361,1.09059,1.16857,1.13347,0.00000,0.00000,0.00000,0.00000
20.00000,40.89372,0.00010,13588.06585,1.51328,1.08029,1.72633,1.09761,0.00000,0.00000,0.00000,0.00000
21.00000,40.15524,0.00010,13589.96722,1.49065,1.07185,1.32527,1.04777,0.00000,0.00000,0.00000,0.00000
22.00000,39.48512,0.00010,14427.30804,1.48895,1.06294,1.63380,1.02626,0.00000,0.00000,1.63468,1.02679
23.00000,38.97725,0.00010,13589.36419,1.46380,1.05585,1.02169,1.03773,0.00000,0.00000,0.00000,0.00000
